source_id,target_id,target_doi,relation,method
18247925,18174835,10.5281/zenodo.18174835,cites,text_grep
18247925,18233320,10.5281/zenodo.18233320,cites,text_grep
18247925,18148298,10.5281/zenodo.18148298,cites,text_grep
18247925,18174037,10.5281/zenodo.18174037,cites,text_grep
18247925,18247826,10.5281/zenodo.18247826,cites,text_grep
18248011,18174835,10.5281/zenodo.18174835,cites,text_grep
18248011,18233320,10.5281/zenodo.18233320,cites,text_grep
18248011,18148298,10.5281/zenodo.18148298,cites,text_grep
18248011,18247925,10.5281/zenodo.18247925,cites,text_grep
18248011,18174037,10.5281/zenodo.18174037,cites,text_grep
18248131,18247925,10.5281/zenodo.18247925,cites,text_grep
18248131,18144043,10.5281/zenodo.18144043,cites,text_grep
18248131,18143771,10.5281/zenodo.18143771,cites,text_grep
18248131,18174037,10.5281/zenodo.18174037,cites,text_grep
18248131,18247826,10.5281/zenodo.18247826,cites,text_grep
18248404,18246767,10.5281/zenodo.18246767,cites,text_grep
18248404,18248131,10.5281/zenodo.18248131,cites,text_grep
18248404,18144043,10.5281/zenodo.18144043,cites,text_grep
18248404,18174037,10.5281/zenodo.18174037,cites,text_grep
18248404,18247826,10.5281/zenodo.18247826,cites,text_grep
18248479,18248131,10.5281/zenodo.18248131,cites,text_grep
18248479,18144043,10.5281/zenodo.18144043,cites,text_grep
18248479,18143771,10.5281/zenodo.18143771,cites,text_grep
18248479,18174037,10.5281/zenodo.18174037,cites,text_grep
18248479,18247826,10.5281/zenodo.18247826,cites,text_grep
18248576,18248479,10.5281/zenodo.18248479,cites,text_grep
18248576,18248404,10.5281/zenodo.18248404,cites,text_grep
18248576,18144043,10.5281/zenodo.18144043,cites,text_grep
18248576,18174037,10.5281/zenodo.18174037,cites,text_grep
18248576,18247826,10.5281/zenodo.18247826,cites,text_grep
18265282,18237535,10.5281/zenodo.18237535,cites,text_grep
18265365,18265282,10.5281/zenodo.18265282,cites,text_grep
18265365,18237535,10.5281/zenodo.18237535,cites,text_grep
18265415,18265282,10.5281/zenodo.18265282,cites,text_grep
18265415,18237535,10.5281/zenodo.18237535,cites,text_grep
18265415,18265365,10.5281/zenodo.18265365,cites,text_grep
18283962,18215706,10.5281/zenodo.18215706,cites,text_grep
18283962,18265282,10.5281/zenodo.18265282,cites,text_grep
18283962,18237535,10.5281/zenodo.18237535,cites,text_grep
18283962,18265365,10.5281/zenodo.18265365,cites,text_grep
18283962,18237216,10.5281/zenodo.18237216,cites,text_grep
18283962,18265415,10.5281/zenodo.18265415,cites,text_grep
18284588,18189093,10.5281/zenodo.18189093,cites,text_grep
18284588,None,10.5281/zenodo.18202658,cites,text_grep
18284588,18202475,10.5281/zenodo.18202475,cites,text_grep
18284776,18283962,10.5281/zenodo.18283962,cites,text_grep
18284776,18174037,10.5281/zenodo.18174037,cites,text_grep
18284776,18237216,10.5281/zenodo.18237216,cites,text_grep
18284776,None,10.5281/zenodo.18202658,cites,text_grep
18284776,18237535,10.5281/zenodo.18237535,cites,text_grep
18284857,18283962,10.5281/zenodo.18283962,cites,text_grep
18284857,18284776,10.5281/zenodo.18284776,cites,text_grep
18284857,18237535,10.5281/zenodo.18237535,cites,text_grep
18284857,None,10.5281/zenodo.18202658,cites,text_grep
18284857,18174037,10.5281/zenodo.18174037,cites,text_grep
18285487,None,10.5281/zenodo.18285009,cites,text_grep
18285487,18237535,10.5281/zenodo.18237535,cites,text_grep
18287032,None,10.5281/zenodo.18286050,extends,description_table
18287032,18237216,10.5281/zenodo.18237216,isPartOf,description_table
18287032,None,10.5281/zenodo.18285009,references,description_table
18287032,None,10.5281/zenodo.18286050,cites,text_grep
18287032,None,10.5281/zenodo.18285009,cites,text_grep
18287032,18237216,10.5281/zenodo.18237216,cites,text_grep
18291321,None,10.5281/zenodo.18286050,isSupplementTo,description_table
18291321,18265282,10.5281/zenodo.18265282,references,description_table
18291321,18234218,10.5281/zenodo.18234218,references,description_table
18291321,18265365,10.5281/zenodo.18265365,references,description_table
18291321,18237216,10.5281/zenodo.18237216,references,description_table
18291321,18233320,10.5281/zenodo.18233320,references,description_table
18291321,18201565,10.5281/zenodo.18201565,references,description_table
18291321,18287032,10.5281/zenodo.18287032,references,description_table
18291321,18265415,10.5281/zenodo.18265415,references,description_table
18291321,18185996,10.5281/zenodo.18185996,references,description_table
18291321,None,10.5281/zenodo.18285009,isPartOf,description_table
18291321,None,10.5281/zenodo.18284689,isPartOf,description_table
18291321,18287032,10.5281/zenodo.18287032,cites,text_grep
18291321,None,10.5281/zenodo.18286050,cites,text_grep
18291321,18233320,10.5281/zenodo.18233320,cites,text_grep
18291321,18201565,10.5281/zenodo.18201565,cites,text_grep
18291321,18234218,10.5281/zenodo.18234218,cites,text_grep
18291321,18265282,10.5281/zenodo.18265282,cites,text_grep
18291321,None,10.5281/zenodo.18285009,cites,text_grep
18291321,18265365,10.5281/zenodo.18265365,cites,text_grep
18291321,None,10.5281/zenodo.18284689,cites,text_grep
18291321,18237216,10.5281/zenodo.18237216,cites,text_grep
18291321,18265415,10.5281/zenodo.18265415,cites,text_grep
18291321,18185996,10.5281/zenodo.18185996,cites,text_grep
18291767,18237216,10.5281/zenodo.18237216,references,description_table
18291767,None,10.5281/zenodo.18202658,references,description_table
18291767,18284776,10.5281/zenodo.18284776,references,description_table
18291767,18234218,10.5281/zenodo.18234218,references,description_table
18291767,None,10.5281/zenodo.18286050,references,description_table
18291767,18287032,10.5281/zenodo.18287032,references,description_table
18291767,18246767,10.5281/zenodo.18246767,references,description_table
18291767,18291321,10.5281/zenodo.18291321,references,description_table
18291767,None,10.5281/zenodo.18285009,isPartOf,description_table
18291767,18193225,10.5281/zenodo.18193225,continues,description_table
18291767,18203622,10.5281/zenodo.18203622,continues,description_table
18291767,18193225,10.5281/zenodo.18193225,TSE-001,description_table
18291767,18203622,10.5281/zenodo.18203622,TSE-002,description_table
18291767,18291767,10.5281/zenodo.18291767,TSE-003,description_table
18291767,18287032,10.5281/zenodo.18287032,cites,text_grep
18291767,18203622,10.5281/zenodo.18203622,cites,text_grep
18291767,None,10.5281/zenodo.18286050,cites,text_grep
18291767,18246767,10.5281/zenodo.18246767,cites,text_grep
18291767,18234218,10.5281/zenodo.18234218,cites,text_grep
18291767,18291321,10.5281/zenodo.18291321,cites,text_grep
18291767,18284776,10.5281/zenodo.18284776,cites,text_grep
18291767,18193225,10.5281/zenodo.18193225,cites,text_grep
18291767,None,10.5281/zenodo.18285009,cites,text_grep
18291767,None,10.5281/zenodo.18202658,cites,text_grep
18291767,18237216,10.5281/zenodo.18237216,cites,text_grep
18293404,18284776,10.5281/zenodo.18284776,cites,text_grep
18293404,18265282,10.5281/zenodo.18265282,cites,text_grep
18293404,None,10.5281/zenodo.18285009,cites,text_grep
18293404,18265365,10.5281/zenodo.18265365,cites,text_grep
18293404,None,10.5281/zenodo.18284689,cites,text_grep
18293404,18291767,10.5281/zenodo.18291767,cites,text_grep
18293496,18175453,10.5281/zenodo.18175453,cites,text_grep
18293496,18234824,10.5281/zenodo.18234824,cites,text_grep
18293496,18203435,10.5281/zenodo.18203435,cites,text_grep
18293496,18248131,10.5281/zenodo.18248131,cites,text_grep
18293496,18203947,10.5281/zenodo.18203947,cites,text_grep
18293496,18293404,10.5281/zenodo.18293404,cites,text_grep
18293496,18234218,10.5281/zenodo.18234218,cites,text_grep
18293496,18284776,10.5281/zenodo.18284776,cites,text_grep
18293496,None,10.5281/zenodo.18227569,cites,text_grep
18293496,18265282,10.5281/zenodo.18265282,cites,text_grep
18293496,None,10.5281/zenodo.18285009,cites,text_grep
18293496,18247925,10.5281/zenodo.18247925,cites,text_grep
18293496,18265365,10.5281/zenodo.18265365,cites,text_grep
18293496,18203767,10.5281/zenodo.18203767,cites,text_grep
18293496,None,10.5281/zenodo.18284689,cites,text_grep
18293496,18265415,10.5281/zenodo.18265415,cites,text_grep
18293496,18291767,10.5281/zenodo.18291767,cites,text_grep
18293551,18175453,10.5281/zenodo.18175453,cites,text_grep
18293551,18293496,10.5281/zenodo.18293496,cites,text_grep
18293551,18293404,10.5281/zenodo.18293404,cites,text_grep
18293551,18265282,10.5281/zenodo.18265282,cites,text_grep
18293551,None,10.5281/zenodo.18284689,cites,text_grep
18293551,18291767,10.5281/zenodo.18291767,cites,text_grep
18293603,18174835,10.5281/zenodo.18174835,cites,text_grep
18293603,18233320,10.5281/zenodo.18233320,cites,text_grep
18293603,18293496,10.5281/zenodo.18293496,cites,text_grep
18293603,18293404,10.5281/zenodo.18293404,cites,text_grep
18293603,18265282,10.5281/zenodo.18265282,cites,text_grep
18293603,None,10.5281/zenodo.18284689,cites,text_grep
18293603,18291767,10.5281/zenodo.18291767,cites,text_grep
18293603,18293551,10.5281/zenodo.18293551,cites,text_grep
18293640,18174835,10.5281/zenodo.18174835,cites,text_grep
18293640,18293496,10.5281/zenodo.18293496,cites,text_grep
18293640,18293404,10.5281/zenodo.18293404,cites,text_grep
18293640,18148298,10.5281/zenodo.18148298,cites,text_grep
18293640,18291321,10.5281/zenodo.18291321,cites,text_grep
18293640,18265282,10.5281/zenodo.18265282,cites,text_grep
18293640,None,10.5281/zenodo.18284689,cites,text_grep
18293640,18293603,10.5281/zenodo.18293603,cites,text_grep
18293640,18291767,10.5281/zenodo.18291767,cites,text_grep
18293640,18293551,10.5281/zenodo.18293551,cites,text_grep
18293705,18293496,10.5281/zenodo.18293496,cites,text_grep
18293705,18293404,10.5281/zenodo.18293404,cites,text_grep
18293705,18284776,10.5281/zenodo.18284776,cites,text_grep
18293705,None,10.5281/zenodo.18227569,cites,text_grep
18293705,18265282,10.5281/zenodo.18265282,cites,text_grep
18293705,None,10.5281/zenodo.18284689,cites,text_grep
18293705,18293640,10.5281/zenodo.18293640,cites,text_grep
18293705,18284857,10.5281/zenodo.18284857,cites,text_grep
18293705,18293551,10.5281/zenodo.18293551,cites,text_grep
18293812,18293496,10.5281/zenodo.18293496,cites,text_grep
18293812,18293705,10.5281/zenodo.18293705,cites,text_grep
18293812,None,10.5281/zenodo.18202658,cites,text_grep
18293812,18265282,10.5281/zenodo.18265282,cites,text_grep
18293812,None,10.5281/zenodo.18284689,cites,text_grep
18293812,18293640,10.5281/zenodo.18293640,cites,text_grep
18293812,18284857,10.5281/zenodo.18284857,cites,text_grep
18293812,18293551,10.5281/zenodo.18293551,cites,text_grep
18293881,18293496,10.5281/zenodo.18293496,cites,text_grep
18293881,18293705,10.5281/zenodo.18293705,cites,text_grep
18293881,18293404,10.5281/zenodo.18293404,cites,text_grep
18293881,18284857,10.5281/zenodo.18284857,cites,text_grep
18293881,18284776,10.5281/zenodo.18284776,cites,text_grep
18293881,18265282,10.5281/zenodo.18265282,cites,text_grep
18293881,None,10.5281/zenodo.18284689,cites,text_grep
18293881,None,10.5281/zenodo.18202658,cites,text_grep
18293881,18293603,10.5281/zenodo.18293603,cites,text_grep
18293881,18291767,10.5281/zenodo.18291767,cites,text_grep
18293881,18293551,10.5281/zenodo.18293551,cites,text_grep
18293949,18293496,10.5281/zenodo.18293496,cites,text_grep
18293949,18293812,10.5281/zenodo.18293812,cites,text_grep
18293949,18265282,10.5281/zenodo.18265282,cites,text_grep
18293949,None,10.5281/zenodo.18284689,cites,text_grep
18293949,18284857,10.5281/zenodo.18284857,cites,text_grep
18293949,18293881,10.5281/zenodo.18293881,cites,text_grep
18293949,18293603,10.5281/zenodo.18293603,cites,text_grep
18293949,18291767,10.5281/zenodo.18291767,cites,text_grep
18293949,18293551,10.5281/zenodo.18293551,cites,text_grep
18294005,18293496,10.5281/zenodo.18293496,cites,text_grep
18294005,18293705,10.5281/zenodo.18293705,cites,text_grep
18294005,18293404,10.5281/zenodo.18293404,cites,text_grep
18294005,18293812,10.5281/zenodo.18293812,cites,text_grep
18294005,18293949,10.5281/zenodo.18293949,cites,text_grep
18294005,18265282,10.5281/zenodo.18265282,cites,text_grep
18294005,None,10.5281/zenodo.18284689,cites,text_grep
18294005,18293640,10.5281/zenodo.18293640,cites,text_grep
18294005,18293603,10.5281/zenodo.18293603,cites,text_grep
18294005,18293551,10.5281/zenodo.18293551,cites,text_grep
18294470,18284776,10.5281/zenodo.18284776,cites,text_grep
18294470,18265282,10.5281/zenodo.18265282,cites,text_grep
18294470,18237535,10.5281/zenodo.18237535,cites,text_grep
18294470,18265365,10.5281/zenodo.18265365,cites,text_grep
18294470,None,10.5281/zenodo.18202658,cites,text_grep
18294470,18237216,10.5281/zenodo.18237216,cites,text_grep
18305509,18293496,10.5281/zenodo.18293496,cites,text_grep
18305509,18293404,10.5281/zenodo.18293404,cites,text_grep
18305509,18284857,10.5281/zenodo.18284857,cites,text_grep
18305509,18294470,10.5281/zenodo.18294470,cites,text_grep
18305509,18293949,10.5281/zenodo.18293949,cites,text_grep
18305509,18284776,10.5281/zenodo.18284776,cites,text_grep
18305509,None,10.5281/zenodo.18284689,cites,text_grep
18305509,None,10.5281/zenodo.18202658,cites,text_grep
18305509,18237535,10.5281/zenodo.18237535,cites,text_grep
18307180,18148298,10.5281/zenodo.18148298,cites,text_grep
18307180,18294470,10.5281/zenodo.18294470,cites,text_grep
18307180,None,10.5281/zenodo.18285009,cites,text_grep
18307180,18284857,10.5281/zenodo.18284857,cites,text_grep
18307393,18293496,10.5281/zenodo.18293496,cites,text_grep
18307393,18265282,10.5281/zenodo.18265282,cites,text_grep
18307393,None,10.5281/zenodo.18285009,cites,text_grep
18307393,None,10.5281/zenodo.18284689,cites,text_grep
18307393,18285487,10.5281/zenodo.18285487,cites,text_grep
18307393,18265415,10.5281/zenodo.18265415,cites,text_grep
18307706,18294470,10.5281/zenodo.18294470,cites,text_grep
18307706,18305509,10.5281/zenodo.18305509,cites,text_grep
18307706,None,10.5281/zenodo.18284689,cites,text_grep
18307706,None,10.5281/zenodo.18202658,cites,text_grep
18307756,None,10.5281/zenodo.18202658,cites,text_grep
18307756,18294470,10.5281/zenodo.18294470,cites,text_grep
18307756,18305509,10.5281/zenodo.18305509,cites,text_grep
18307756,18307393,10.5281/zenodo.18307393,cites,text_grep
18307756,18307706,10.5281/zenodo.18307706,cites,text_grep
18307811,None,10.5281/zenodo.18202658,cites,text_grep
18307811,18294470,10.5281/zenodo.18294470,cites,text_grep
18307811,18305509,10.5281/zenodo.18305509,cites,text_grep
18307811,18307756,10.5281/zenodo.18307756,cites,text_grep
18307811,None,10.5281/zenodo.18284689,cites,text_grep
18307811,18307706,10.5281/zenodo.18307706,cites,text_grep
18308194,None,10.5281/zenodo.18202658,cites,text_grep
18308194,18294470,10.5281/zenodo.18294470,cites,text_grep
18308194,18307811,10.5281/zenodo.18307811,cites,text_grep
18308194,18305509,10.5281/zenodo.18305509,cites,text_grep
18308194,18307756,10.5281/zenodo.18307756,cites,text_grep
18308194,18307706,10.5281/zenodo.18307706,cites,text_grep
18308786,None,10.5281/zenodo.18202658,cites,text_grep
18308786,18284776,10.5281/zenodo.18284776,cites,text_grep
18308786,18307811,10.5281/zenodo.18307811,cites,text_grep
18308786,18305509,10.5281/zenodo.18305509,cites,text_grep
18308786,18308194,10.5281/zenodo.18308194,cites,text_grep
18308786,18307756,10.5281/zenodo.18307756,cites,text_grep
18308786,18307706,10.5281/zenodo.18307706,cites,text_grep
